cog,name,arr,abr,cp,specificPlace
31439,PRESERVILLE,313,PRESERVILLE,31570,
31440,PROUPIARY,312,PROUPIARY,31360,
31441,PRUNET,313,PRUNET,31460,
31442,PUYDANIEL,311,PUYDANIEL,31190,
31443,PUYMAURIN,312,PUYMAURIN,31230,
31444,PUYSSEGUR,313,PUYSSEGUR,31480,
31445,QUINT FONSEGRIVES,313,QUINT FONSEGRIVES,31130,
31446,RAMONVILLE SAINT AGNE,313,RAMONVILLE ST AGNE,31520,
31447,RAZECUEILLE,312,RAZECUEILLE,31160,
31448,REBIGUE,313,REBIGUE,31320,
31449,REGADES,312,REGADES,31800,
31450,RENNEVILLE,313,RENNEVILLE,31290,
31451,REVEL,313,REVEL,31250,
31451,REVEL,313,REVEL,31250,ST FERREOL LE LAC
31452,RIEUCAZE,312,RIEUCAZE,31800,
31453,RIEUMAJOU,313,RIEUMAJOU,31290,
31454,RIEUMES,311,RIEUMES,31370,
31455,RIEUX VOLVESTRE,311,RIEUX VOLVESTRE,31310,
31456,RIOLAS,312,RIOLAS,31230,
31457,ROQUEFORT SUR GARONNE,312,ROQUEFORT SUR GARONNE,31360,
31458,ROQUES,311,ROQUES,31120,
31459,ROQUESERIERE,313,ROQUESERIERE,31380,
31460,ROQUETTES,311,ROQUETTES,31120,
31461,ROUEDE,312,ROUEDE,31160,
31462,ROUFFIAC TOLOSAN,313,ROUFFIAC TOLOSAN,31180,
31463,ROUMENS,313,ROUMENS,31540,
31464,SABONNERES,311,SABONNERES,31370,
31465,SACCOURVIELLE,312,SACCOURVIELLE,31110,
31466,SAIGUEDE,311,SAIGUEDE,31470,
31467,SAINT ALBAN,313,ST ALBAN,31140,
31468,SAINT ANDRE,312,ST ANDRE,31420,
31469,SAINT ARAILLE,311,ST ARAILLE,31430,
31470,SAINT AVENTIN,312,ST AVENTIN,31110,
31471,SAINT BEAT LEZ,312,ST BEAT LEZ,31440,LEZ
31471,SAINT BEAT LEZ,312,ST BEAT LEZ,31440,ST BEAT
31472,SAINT BERTRAND DE COMMINGES,312,ST BERTRAND DE COMMINGES,31510,
31473,SAINT CEZERT,313,ST CEZERT,31330,
31474,SAINT CHRISTAUD,311,ST CHRISTAUD,31310,
31475,SAINT CLAR DE RIVIERE,311,ST CLAR DE RIVIERE,31600,
31476,SAINT ELIX LE CHATEAU,311,ST ELIX LE CHATEAU,31430,
31477,SAINT ELIX SEGLAN,312,ST ELIX SEGLAN,31420,
31478,SAINT FELIX LAURAGAIS,313,ST FELIX LAURAGAIS,31540,
31479,SAINT FERREOL DE COMMINGES,312,ST FERREOL DE COMMINGES,31350,
31480,SAINTE FOY D AIGREFEUILLE,313,STE FOY D AIGREFEUILLE,31570,
31481,SAINTE FOY DE PEYROLIERES,311,STE FOY DE PEYROLIERES,31470,
31482,SAINT FRAJOU,312,ST FRAJOU,31230,
31483,SAINT GAUDENS,312,ST GAUDENS,31800,
31484,SAINT GENIES BELLEVUE,313,ST GENIES BELLEVUE,31180,
31485,SAINT GERMIER,313,ST GERMIER,31290,
31486,SAINT HILAIRE,311,ST HILAIRE,31410,
31487,SAINT IGNAN,312,ST IGNAN,31800,
31488,SAINT JEAN,313,ST JEAN,31240,
31489,SAINT JEAN LHERM,313,ST JEAN LHERM,31380,
31490,SAINT JORY,313,ST JORY,31790,
31491,SAINT JULIA,313,ST JULIA,31540,
31492,SAINT JULIEN SUR GARONNE,311,ST JULIEN SUR GARONNE,31220,
31493,SAINT LARY BOUJEAN,312,ST LARY BOUJEAN,31350,
31494,SAINT LAURENT,312,ST LAURENT,31230,
31495,SAINT LEON,313,ST LEON,31560,
31496,SAINTE LIVRADE,313,STE LIVRADE,31530,
31497,SAINT LOUP CAMMAS,313,ST LOUP CAMMAS,31140,
31498,SAINT LOUP EN COMMINGES,312,ST LOUP EN COMMINGES,31350,
31499,SAINT LYS,311,ST LYS,31470,
31500,SAINT MAMET,312,ST MAMET,31110,
31501,SAINT MARCEL PAULEL,313,ST MARCEL PAULEL,31590,
31502,SAINT MARCET,312,ST MARCET,31800,
31503,SAINT MARTORY,312,ST MARTORY,31360,
31504,SAINT MEDARD,312,ST MEDARD,31360,
31505,SAINT MICHEL,311,ST MICHEL,31220,
31506,SAINT ORENS DE GAMEVILLE,313,ST ORENS DE GAMEVILLE,31650,
31507,SAINT PAUL SUR SAVE,313,ST PAUL SUR SAVE,31530,
31508,SAINT PAUL D OUEIL,312,ST PAUL D OUEIL,31110,
31509,SAINT PE D ARDET,312,ST PE D ARDET,31510,
31510,SAINT PE DELBOSC,312,ST PE DELBOSC,31350,
31511,SAINT PIERRE,313,ST PIERRE,31590,
31512,SAINT PIERRE DE LAGES,313,ST PIERRE DE LAGES,31570,
31513,SAINT PLANCARD,312,ST PLANCARD,31580,
31514,SAINT ROME,313,ST ROME,31290,
31515,SAINT RUSTICE,313,ST RUSTICE,31620,
31516,SAINT SAUVEUR,313,ST SAUVEUR,31790,
31517,SAINT SULPICE SUR LEZE,311,ST SULPICE SUR LEZE,31410,
31518,SAINT THOMAS,311,ST THOMAS,31470,
31519,SAINT VINCENT,313,ST VINCENT,31290,
31520,SAJAS,311,SAJAS,31370,
31521,SALEICH,312,SALEICH,31260,
31522,SALERM,312,SALERM,31230,
31523,SALIES DU SALAT,312,SALIES DU SALAT,31260,
31524,SALLES ET PRATVIEL,312,SALLES ET PRATVIEL,31110,
31525,SALLES SUR GARONNE,311,SALLES SUR GARONNE,31390,
31526,SALVETAT SAINT GILLES,313,LA SALVETAT ST GILLES,31880,
31527,SALVETAT LAURAGAIS,313,LA SALVETAT LAURAGAIS,31460,
31528,SAMAN,312,SAMAN,31350,
31529,SAMOUILLAN,312,SAMOUILLAN,31420,
31530,SANA,311,SANA,31220,
31531,SARRECAVE,312,SARRECAVE,31350,
31532,SARREMEZAN,312,SARREMEZAN,31350,
31533,SAUBENS,311,SAUBENS,31600,
31534,SAUSSENS,313,SAUSSENS,31460,
31535,SAUVETERRE DE COMMINGES,312,SAUVETERRE DE COMMINGES,31510,
31536,SAUX ET POMAREDE,312,SAUX ET POMAREDE,31800,
31537,SAVARTHES,312,SAVARTHES,31800,
31538,SAVERES,311,SAVERES,31370,
31539,SEDEILHAC,312,SEDEILHAC,31580,
31540,SEGREVILLE,313,SEGREVILLE,31460,
31541,SEILH,313,SEILH,31840,
31542,SEILHAN,312,SEILHAN,31510,
31543,SENARENS,311,SENARENS,31430,
31544,SENGOUAGNET,312,SENGOUAGNET,31160,
31545,SEPX,312,SEPX,31360,
31546,SEYRE,313,SEYRE,31560,
31547,SEYSSES,311,SEYSSES,31600,
31548,SIGNAC,312,SIGNAC,31440,
31549,SODE,312,SODE,31110,
31550,SOUEICH,312,SOUEICH,31160,
31551,TARABEL,313,TARABEL,31570,
31552,TERREBASSE,312,TERREBASSE,31420,
31553,THIL,313,THIL,31530,
31554,TOUILLE,312,TOUILLE,31260,
31555,TOULOUSE,313,TOULOUSE,31000,
31555,TOULOUSE,313,TOULOUSE,31100,
31555,TOULOUSE,313,TOULOUSE,31200,
31555,TOULOUSE,313,TOULOUSE,31300,
31555,TOULOUSE,313,TOULOUSE,31400,
31555,TOULOUSE,313,TOULOUSE,31500,
31556,TOURREILLES,312,LES TOURREILLES,31210,
31557,TOURNEFEUILLE,313,TOURNEFEUILLE,31170,
31558,TOUTENS,313,TOUTENS,31460,
31559,TREBONS DE LUCHON,312,TREBONS DE LUCHON,31110,
31560,TREBONS SUR LA GRASSE,313,TREBONS SUR LA GRASSE,31290,
31561,UNION,313,L UNION,31240,
31562,URAU,312,URAU,31260,
31563,VACQUIERS,313,VACQUIERS,31340,
31564,VALCABRERE,312,VALCABRERE,31510,
31565,VALENTINE,312,VALENTINE,31800,
31566,VALLEGUE,313,VALLEGUE,31290,
31567,VALLESVILLES,313,VALLESVILLES,31570,
31568,VARENNES,313,VARENNES,31450,
31569,VAUDREUILLE,313,VAUDREUILLE,31250,
31570,VAUX,313,VAUX,31540,
31571,VENDINE,313,VENDINE,31460,
31572,VENERQUE,311,VENERQUE,31810,
31573,VERFEIL,313,VERFEIL,31590,
31574,VERNET,311,VERNET,31810,
31575,VIEILLE TOULOUSE,313,VIEILLE TOULOUSE,31320,
31576,VIEILLEVIGNE,313,VIEILLEVIGNE,31290,
31577,VIGNAUX,313,VIGNAUX,31480,
31578,VIGOULET AUZIL,313,VIGOULET AUZIL,31320,
31579,VILLARIES,313,VILLARIES,31380,
31580,VILLATE,311,VILLATE,31860,
31581,VILLAUDRIC,313,VILLAUDRIC,31620,
31582,VILLEFRANCHE DE LAURAGAIS,313,VILLEFRANCHE DE LAURAGAIS,31290,
31583,VILLEMATIER,313,VILLEMATIER,31340,
31584,VILLEMUR SUR TARN,313,VILLEMUR SUR TARN,31340,
31585,VILLENEUVE DE RIVIERE,312,VILLENEUVE DE RIVIERE,31800,
31586,VILLENEUVE LECUSSAN,312,VILLENEUVE LECUSSAN,31580,
31587,VILLENEUVE LES BOULOC,313,VILLENEUVE LES BOULOC,31620,
31588,VILLENEUVE TOLOSANE,313,VILLENEUVE TOLOSANE,31270,
31589,VILLENOUVELLE,313,VILLENOUVELLE,31290,
31590,BINOS,312,BINOS,31440,
31591,ESCOULIS,312,ESCOULIS,31260,
31592,LARRA,313,LARRA,31330,
31593,CAZAC,312,CAZAC,31230,
32001,AIGNAN,323,AIGNAN,32290,
32002,ANSAN,321,ANSAN,32270,
32003,ANTRAS,321,ANTRAS,32360,
32004,ARBLADE LE BAS,323,ARBLADE LE BAS,32720,
32005,ARBLADE LE HAUT,322,ARBLADE LE HAUT,32110,
32007,ARDIZAS,322,ARDIZAS,32430,
32008,ARMENTIEUX,323,ARMENTIEUX,32230,
32009,ARMOUS ET CAU,323,ARMOUS ET CAU,32230,
32010,ARROUEDE,323,ARROUEDE,32140,
32012,AUBIET,321,AUBIET,32270,
32013,AUCH,321,AUCH,32000,
32014,AUGNAX,321,AUGNAX,32120,
32015,AUJAN MOURNEDE,323,AUJAN MOURNEDE,32300,
32016,AURADE,321,AURADE,32600,
32017,AURENSAN,323,AURENSAN,32400,
32018,AURIMONT,321,AURIMONT,32450,
32019,AUTERIVE,321,AUTERIVE,32550,
32020,AUX AUSSAT,323,AUX AUSSAT,32170,
32021,AVENSAC,322,AVENSAC,32120,
32022,AVERON BERGELLE,323,AVERON BERGELLE,32290,
32023,AVEZAN,322,AVEZAN,32380,
32024,AYGUETINTE,321,AYGUETINTE,32410,
32025,AYZIEU,322,AYZIEU,32800,
32026,BAJONNETTE,322,BAJONNETTE,32120,
32027,BARCELONNE DU GERS,323,BARCELONNE DU GERS,32720,
32028,BARCUGNAN,323,BARCUGNAN,32170,
32029,BARRAN,323,BARRAN,32350,
32030,BARS,323,BARS,32300,
32031,BASCOUS,322,BASCOUS,32190,
32032,BASSOUES,323,BASSOUES,32320,
32033,BAZIAN,321,BAZIAN,32320,
32034,BAZUGUES,323,BAZUGUES,32170,
32035,BEAUCAIRE,322,BEAUCAIRE,32410,
32036,BEAUMARCHES,323,BEAUMARCHES,32160,
32037,BEAUMONT,322,BEAUMONT,32100,
32038,BEAUPUY,321,BEAUPUY,32600,
32039,BECCAS,323,BECCAS,32730,
32040,BEDECHAN,321,BEDECHAN,32450,
32041,BELLEGARDE,323,BELLEGARDE,32140,
32042,BELLOC SAINT CLAMENS,323,BELLOC ST CLAMENS,32300,
32043,BELMONT,321,BELMONT,32190,
32044,BERAUT,322,BERAUT,32100,
32045,BERDOUES,323,BERDOUES,32300,
32046,BERNEDE,323,BERNEDE,32400,
32047,BERRAC,322,BERRAC,32480,
32048,BETCAVE AGUIN,321,BETCAVE AGUIN,32420,
32049,BETOUS,322,BETOUS,32110,
32050,BETPLAN,323,BETPLAN,32730,
32051,BEZERIL,321,BEZERIL,32130,
32052,BEZOLLES,321,BEZOLLES,32310,
32053,BEZUES BAJON,323,BEZUES BAJON,32140,
32054,BIRAN,321,BIRAN,32350,
32055,BIVES,322,BIVES,32380,
32056,BLANQUEFORT,321,BLANQUEFORT,32270,
32057,BLAZIERT,322,BLAZIERT,32100,
32058,BLOUSSON SERIAN,323,BLOUSSON SERIAN,32230,
32059,BONAS,321,BONAS,32410,
32060,BOUCAGNERES,323,BOUCAGNERES,32550,
32061,BOULAUR,321,BOULAUR,32450,
32062,BOURROUILLAN,322,BOURROUILLAN,32370,
32063,BOUZON GELLENAVE,323,BOUZON GELLENAVE,32290,
32064,BRETAGNE D ARMAGNAC,322,BRETAGNE D ARMAGNAC,32800,
32065,BROUILH MONBERT,323,LE BROUILH MONBERT,32350,
32065,BROUILH MONBERT,323,LE BROUILH MONBERT,32350,MONBERT
32066,BRUGNENS,322,BRUGNENS,32500,
32067,CABAS LOUMASSES,323,CABAS LOUMASSES,32140,
32068,CADEILHAN,322,CADEILHAN,32380,
32069,CADEILLAN,321,CADEILLAN,32220,
32070,CAHUZAC SUR ADOUR,323,CAHUZAC SUR ADOUR,32400,
32071,CAILLAVET,321,CAILLAVET,32190,
32072,CALLIAN,321,CALLIAN,32190,
32073,CAMPAGNE D ARMAGNAC,322,CAMPAGNE D ARMAGNAC,32800,
32075,CASSAIGNE,322,CASSAIGNE,32100,
32076,CASTELNAU BARBARENS,321,CASTELNAU BARBARENS,32450,
32077,CASTELNAU D ANGLES,323,CASTELNAU D ANGLES,32320,
32078,CASTELNAU D ARBIEU,322,CASTELNAU D ARBIEU,32500,
32079,CASTELNAU D AUZAN LABARRERE,322,CASTELNAU D AUZAN LABARRERE,32250,LABARRERE
32079,CASTELNAU D AUZAN LABARRERE,322,CASTELNAU D AUZAN LABARRERE,32440,CASTELNAU D AUZAN
32080,CASTELNAU SUR L AUVIGNON,322,CASTELNAU SUR L AUVIGNON,32100,
32081,CASTELNAVET,323,CASTELNAVET,32290,
32082,CASTERA LECTOUROIS,322,CASTERA LECTOUROIS,32700,
32083,CASTERA VERDUZAN,321,CASTERA VERDUZAN,32410,
32084,CASTERON,322,CASTERON,32380,
32085,CASTET ARROUY,322,CASTET ARROUY,32340,
32086,CASTEX,323,CASTEX,32170,
32087,CASTEX D ARMAGNAC,322,CASTEX D ARMAGNAC,32240,
32088,CASTILLON DEBATS,321,CASTILLON DEBATS,32190,
32089,CASTILLON MASSAS,321,CASTILLON MASSAS,32360,
32090,CASTILLON SAVES,321,CASTILLON SAVES,32490,
32091,CASTIN,321,CASTIN,32810,
32092,CATONVIELLE,322,CATONVIELLE,32200,
32093,CAUMONT,323,CAUMONT,32400,
32094,CAUPENNE D ARMAGNAC,322,CAUPENNE D ARMAGNAC,32110,
32095,CAUSSENS,322,CAUSSENS,32100,
32096,CAZAUBON,322,CAZAUBON,32150,
32096,CAZAUBON,322,CAZAUBON,32150,BARBOTAN LES THERMES
32097,CAZAUX D ANGLES,321,CAZAUX D ANGLES,32190,
32098,CAZAUX SAVES,321,CAZAUX SAVES,32130,
32099,CAZAUX VILLECOMTAL,323,CAZAUX VILLECOMTAL,32230,
32100,CAZENEUVE,322,CAZENEUVE,32800,
32101,CERAN,322,CERAN,32500,
32102,CEZAN,322,CEZAN,32410,
32103,CHELAN,323,CHELAN,32140,
32104,CLERMONT POUYGUILLES,323,CLERMONT POUYGUILLES,32300,
32105,CLERMONT SAVES,321,CLERMONT SAVES,32600,
32106,COLOGNE,322,COLOGNE,32430,
32107,CONDOM,322,CONDOM,32100,
32108,CORNEILLAN,323,CORNEILLAN,32400,
32109,COULOUME MONDEBAT,323,COULOUME MONDEBAT,32160,
32110,COURRENSAN,322,COURRENSAN,32330,
32111,COURTIES,323,COURTIES,32230,
32112,CRASTES,321,CRASTES,32270,
32113,CRAVENCERES,322,CRAVENCERES,32110,
32114,CUELAS,323,CUELAS,32300,
32115,DEMU,322,DEMU,32190,
32116,DUFFORT,323,DUFFORT,32170,
32117,DURAN,321,DURAN,32810,
32118,DURBAN,323,DURBAN,32260,
32119,EAUZE,322,EAUZE,32800,
32120,ENCAUSSE,322,ENCAUSSE,32430,
32121,ENDOUFIELLE,321,ENDOUFIELLE,32600,
32122,ESCLASSAN LABASTIDE,323,ESCLASSAN LABASTIDE,32140,
32123,ESCORNEBOEUF,321,ESCORNEBOEUF,32200,
32124,ESPAON,321,ESPAON,32220,
32125,ESPAS,322,ESPAS,32370,
32126,ESTAMPES,323,ESTAMPES,32170,
32127,ESTANG,322,ESTANG,32240,
32128,ESTIPOUY,323,ESTIPOUY,32300,
32129,ESTRAMIAC,322,ESTRAMIAC,32380,
32130,FAGET ABBATIAL,323,FAGET ABBATIAL,32450,
32131,FLAMARENS,322,FLAMARENS,32340,
32132,FLEURANCE,322,FLEURANCE,32500,
32133,FOURCES,322,FOURCES,32250,
32134,FREGOUVILLE,321,FREGOUVILLE,32490,
32135,FUSTEROUAU,323,FUSTEROUAU,32400,
32136,GALIAX,323,GALIAX,32160,
32138,GARRAVET,321,GARRAVET,32220,
32139,GAUDONVILLE,322,GAUDONVILLE,32380,
32140,GAUJAC,321,GAUJAC,32220,
32141,GAUJAN,321,GAUJAN,32420,
32142,GAVARRET SUR AULOUSTE,322,GAVARRET SUR AULOUSTE,32390,
32143,GAZAUPOUY,322,GAZAUPOUY,32480,
32144,GAZAX ET BACCARISSE,321,GAZAX ET BACCARISSE,32230,
32145,GEE RIVIERE,323,GEE RIVIERE,32720,
32146,GIMBREDE,322,GIMBREDE,32340,
32147,GIMONT,321,GIMONT,32200,
32148,GISCARO,321,GISCARO,32200,
32149,GONDRIN,322,GONDRIN,32330,
32150,GOUTZ,322,GOUTZ,32500,
32151,GOUX,323,GOUX,32400,
32152,HAGET,323,HAGET,32730,
32153,HAULIES,323,HAULIES,32550,
32154,HOMPS,322,HOMPS,32120,
32155,HOUGA,322,LE HOUGA,32460,
32156,IDRAC RESPAILLES,323,IDRAC RESPAILLES,32300,
32157,ISLE ARNE,321,L ISLE ARNE,32270,
32158,ISLE BOUZON,322,L ISLE BOUZON,32380,
32159,ISLE DE NOE,323,L ISLE DE NOE,32300,
32160,ISLE JOURDAIN,321,L ISLE JOURDAIN,32600,
32161,IZOTGES,323,IZOTGES,32400,
32162,JEGUN,321,JEGUN,32360,
32163,JU BELLOC,323,JU BELLOC,32160,
32164,JUILLAC,323,JUILLAC,32230,
32165,JUILLES,321,JUILLES,32200,
32166,JUSTIAN,321,JUSTIAN,32190,
32167,LAAS,323,LAAS,32170,
32169,LABARTHE,323,LABARTHE,32260,
32170,LABARTHETE,323,LABARTHETE,32400,
32171,LABASTIDE SAVES,321,LABASTIDE SAVES,32130,
32172,LABEJAN,323,LABEJAN,32300,
32173,LABRIHE,322,LABRIHE,32120,
32174,LADEVEZE RIVIERE,323,LADEVEZE RIVIERE,32230,
32175,LADEVEZE VILLE,323,LADEVEZE VILLE,32230,
32176,LAGARDE,322,LAGARDE,32700,
32177,LAGARDE HACHAN,323,LAGARDE HACHAN,32300,
32178,LAGARDERE,322,LAGARDERE,32310,
32180,LAGRAULET DU GERS,322,LAGRAULET DU GERS,32330,
32181,LAGUIAN MAZOUS,323,LAGUIAN MAZOUS,32170,
32182,LAHAS,321,LAHAS,32130,
32183,LAHITTE,321,LAHITTE,32810,
32184,LALANNE,322,LALANNE,32500,
32185,LALANNE ARQUE,323,LALANNE ARQUE,32140,
32186,LAMAGUERE,323,LAMAGUERE,32260,
32187,LAMAZERE,323,LAMAZERE,32300,
32188,LAMOTHE GOAS,322,LAMOTHE GOAS,32500,
32189,LANNEMAIGNAN,322,LANNEMAIGNAN,32240,
32190,LANNEPAX,322,LANNEPAX,32190,
32191,LANNE SOUBIRAN,322,LANNE SOUBIRAN,32110,
32192,LANNUX,323,LANNUX,32400,
32193,LAREE,322,LAREE,32150,
32194,LARRESSINGLE,322,LARRESSINGLE,32100,
32195,LARROQUE ENGALIN,322,LARROQUE ENGALIN,32480,
32196,LARROQUE SAINT SERNIN,322,LARROQUE ST SERNIN,32410,
32197,LARROQUE SUR L OSSE,322,LARROQUE SUR L OSSE,32100,
32198,LARTIGUE,321,LARTIGUE,32450,
32199,LASSERRADE,323,LASSERRADE,32160,
32200,LASSERAN,323,LASSERAN,32550,
32201,LASSEUBE PROPRE,323,LASSEUBE PROPRE,32550,
32202,LAUJUZAN,322,LAUJUZAN,32110,
32203,LAURAET,322,LAURAET,32330,
32204,LAVARDENS,321,LAVARDENS,32360,
32205,LAVERAET,323,LAVERAET,32230,
32206,LAYMONT,321,LAYMONT,32220,
32207,LEBOULIN,321,LEBOULIN,32810,
32208,LECTOURE,322,LECTOURE,32700,
32209,LELIN LAPUJOLLE,323,LELIN LAPUJOLLE,32400,
32210,LIAS,321,LIAS,32600,
32211,LIAS D ARMAGNAC,322,LIAS D ARMAGNAC,32240,
32212,LIGARDES,322,LIGARDES,32480,
32213,LOMBEZ,321,LOMBEZ,32220,
32214,LOUBEDAT,322,LOUBEDAT,32110,
32215,LOUBERSAN,323,LOUBERSAN,32300,
32216,LOURTIES MONBRUN,323,LOURTIES MONBRUN,32140,
32217,LOUSLITGES,323,LOUSLITGES,32230,
32218,LOUSSOUS DEBAT,323,LOUSSOUS DEBAT,32290,
32219,LUPIAC,321,LUPIAC,32290,
32220,LUPPE VIOLLES,322,LUPPE VIOLLES,32110,
32221,LUSSAN,321,LUSSAN,32270,
32222,MAGNAN,322,MAGNAN,32110,
32223,MAGNAS,322,MAGNAS,32380,
32224,MAIGNAUT TAUZIA,322,MAIGNAUT TAUZIA,32310,
32225,MALABAT,323,MALABAT,32730,
32226,MANAS BASTANOUS,323,MANAS BASTANOUS,32170,
32227,MANCIET,322,MANCIET,32370,
32228,MANENT MONTANE,323,MANENT MONTANE,32140,
32229,MANSEMPUY,322,MANSEMPUY,32120,
32230,MANSENCOME,322,MANSENCOME,32310,
32231,MARAMBAT,321,MARAMBAT,32190,
32232,MARAVAT,322,MARAVAT,32120,
32233,MARCIAC,323,MARCIAC,32230,
32234,MARESTAING,321,MARESTAING,32490,
32235,MARGOUET MEYMES,323,MARGOUET MEYMES,32290,
32236,MARGUESTAU,322,MARGUESTAU,32150,
32237,MARSAN,321,MARSAN,32270,
32238,MARSEILLAN,323,MARSEILLAN,32170,
32239,MARSOLAN,322,MARSOLAN,32700,
32240,MASCARAS,323,MASCARAS,32230,
32241,MAS D AUVIGNON,322,MAS D AUVIGNON,32700,
32242,MASSEUBE,323,MASSEUBE,32140,
32243,MAULEON D ARMAGNAC,322,MAULEON D ARMAGNAC,32240,
32244,MAULICHERES,323,MAULICHERES,32400,
32245,MAUMUSSON LAGUIAN,323,MAUMUSSON LAGUIAN,32400,
32246,MAUPAS,322,MAUPAS,32240,
32247,MAURENS,321,MAURENS,32200,
32248,MAUROUX,322,MAUROUX,32380,
32249,MAUVEZIN,322,MAUVEZIN,32120,
32250,MEILHAN,323,MEILHAN,32420,
32251,MERENS,321,MERENS,32360,
32252,MIELAN,323,MIELAN,32170,
32253,MIRADOUX,322,MIRADOUX,32340,
32254,MIRAMONT D ASTARAC,323,MIRAMONT D ASTARAC,32300,
32255,MIRAMONT LATOUR,322,MIRAMONT LATOUR,32390,
32256,MIRANDE,323,MIRANDE,32300,
32257,MIRANNES,321,MIRANNES,32350,
32258,MIREPOIX,321,MIREPOIX,32390,
32260,MONBARDON,323,MONBARDON,32420,
32261,MONBLANC,321,MONBLANC,32130,
32262,MONBRUN,322,MONBRUN,32600,
32263,MONCASSIN,323,MONCASSIN,32300,
32264,MONCLAR,322,MONCLAR,32150,
32265,MONCLAR SUR LOSSE,323,MONCLAR SUR LOSSE,32300,
32266,MONCORNEIL GRAZAN,323,MONCORNEIL GRAZAN,32260,
32267,MONFERRAN PLAVES,323,MONFERRAN PLAVES,32260,
32268,MONFERRAN SAVES,321,MONFERRAN SAVES,32490,
32269,MONFORT,322,MONFORT,32120,
32270,MONGAUSY,321,MONGAUSY,32220,
32271,MONGUILHEM,322,MONGUILHEM,32240,
32272,MONLAUR BERNET,323,MONLAUR BERNET,32140,
32273,MONLEZUN,323,MONLEZUN,32230,
32274,MONLEZUN D ARMAGNAC,322,MONLEZUN D ARMAGNAC,32240,
32275,MONPARDIAC,323,MONPARDIAC,32170,
32276,MONTADET,321,MONTADET,32220,
32277,MONTAMAT,321,MONTAMAT,32220,
32278,MONTAUT,323,MONTAUT,32300,
32279,MONTAUT LES CRENEAUX,321,MONTAUT LES CRENEAUX,32810,
32280,MONT D ASTARAC,323,MONT D ASTARAC,32140,
32281,MONT DE MARRAST,323,MONT DE MARRAST,32170,
32282,MONTEGUT,321,MONTEGUT,32550,
32283,MONTEGUT ARROS,323,MONTEGUT ARROS,32730,
32284,MONTEGUT SAVES,321,MONTEGUT SAVES,32220,
32285,MONTESQUIOU,323,MONTESQUIOU,32320,
32286,MONTESTRUC SUR GERS,322,MONTESTRUC SUR GERS,32390,
32287,MONTIES,323,MONTIES,32420,
32288,MONTIRON,321,MONTIRON,32200,
32289,MONTPEZAT,321,MONTPEZAT,32220,
32290,MONTREAL,322,MONTREAL,32250,
32291,MORMES,322,MORMES,32240,
32292,MOUCHAN,322,MOUCHAN,32330,
32293,MOUCHES,323,MOUCHES,32300,
32294,MOUREDE,321,MOUREDE,32190,
32295,NIZAS,321,NIZAS,32130,
32296,NOGARO,322,NOGARO,32110,
32297,NOILHAN,321,NOILHAN,32130,
32298,NOUGAROULET,321,NOUGAROULET,32270,
32299,NOULENS,322,NOULENS,32800,
32300,ORBESSAN,323,ORBESSAN,32260,
32301,ORDAN LARROQUE,321,ORDAN LARROQUE,32350,
32302,ORNEZAN,323,ORNEZAN,32260,
32303,PALLANNE,323,PALLANNE,32230,
32304,PANASSAC,323,PANASSAC,32140,
32305,PANJAS,322,PANJAS,32110,
32306,PAUILHAC,322,PAUILHAC,32500,
32307,PAVIE,321,PAVIE,32550,
32308,PEBEES,321,PEBEES,32130,
32309,PELLEFIGUE,321,PELLEFIGUE,32420,
32310,PERCHEDE,322,PERCHEDE,32460,
32311,PERGAIN TAILLAC,322,PERGAIN TAILLAC,32700,
32312,PESSAN,321,PESSAN,32550,
32313,PESSOULENS,322,PESSOULENS,32380,
32314,PEYRECAVE,322,PEYRECAVE,32340,
32315,PEYRUSSE GRANDE,321,PEYRUSSE GRANDE,32320,
32316,PEYRUSSE MASSAS,321,PEYRUSSE MASSAS,32360,
32317,PEYRUSSE VIEILLE,321,PEYRUSSE VIEILLE,32230,
32318,PIS,322,PIS,32500,
32319,PLAISANCE,323,PLAISANCE,32160,
32320,PLIEUX,322,PLIEUX,32340,
32321,POLASTRON,321,POLASTRON,32130,
32322,POMPIAC,321,POMPIAC,32130,
32323,PONSAMPERE,323,PONSAMPERE,32300,
32324,PONSAN SOUBIRAN,323,PONSAN SOUBIRAN,32300,
32325,POUYDRAGUIN,323,POUYDRAGUIN,32290,
32326,POUYLEBON,323,POUYLEBON,32320,
32327,POUY LOUBRIN,323,POUY LOUBRIN,32260,
32328,POUY ROQUELAURE,322,POUY ROQUELAURE,32480,
32329,PRECHAC,322,PRECHAC,32390,
32330,PRECHAC SUR ADOUR,323,PRECHAC SUR ADOUR,32160,
32331,PREIGNAN,321,PREIGNAN,32810,
