TYPECOM,COM,REG,DEP,CTCD,ARR,TNCC,NCC,NCCENR,LIBELLE,CAN,COMPARENT
COM,01334,84,01,01D,012,0,SAINT ANDRE D HUIRIAT,Saint-André-d'Huiriat,Saint-André-d'Huiriat,0123,
COM,01335,84,01,01D,012,0,SAINT ANDRE LE BOUCHOUX,Saint-André-le-Bouchoux,Saint-André-le-Bouchoux,0108,
COM,01336,84,01,01D,012,0,SAINT ANDRE SUR VIEUX JONC,Saint-André-sur-Vieux-Jonc,Saint-André-sur-Vieux-Jonc,0107,
COM,01337,84,01,01D,012,0,SAINT BENIGNE,Saint-Bénigne,Saint-Bénigne,0117,
COM,01338,84,01,01D,011,0,GROSLEE SAINT BENOIT,Groslée-Saint-Benoit,Groslée-Saint-Benoit,0104,
COMD,01338,,,,,0,SAINT BENOIT,Saint-Benoît,Saint-Benoît,,01338
COM,01339,84,01,01D,012,0,SAINT BERNARD,Saint-Bernard,Saint-Bernard,0121,
COMD,01340,,,,,0,SAINT BOIS,Saint-Bois,Saint-Bois,,01015
COM,01342,84,01,01D,012,0,SAINTE CROIX,Sainte-Croix,Sainte-Croix,0112,
COM,01343,84,01,01D,012,0,SAINT CYR SUR MENTHON,Saint-Cyr-sur-Menthon,Saint-Cyr-sur-Menthon,0123,
COM,01344,84,01,01D,012,0,SAINT DENIS LES BOURG,Saint-Denis-lès-Bourg,Saint-Denis-lès-Bourg,0106,
COM,01345,84,01,01D,011,0,SAINT DENIS EN BUGEY,Saint-Denis-en-Bugey,Saint-Denis-en-Bugey,0101,
COM,01346,84,01,01D,012,0,SAINT DIDIER D AUSSIAT,Saint-Didier-d'Aussiat,Saint-Didier-d'Aussiat,0102,
COM,01347,84,01,01D,012,0,SAINT DIDIER DE FORMANS,Saint-Didier-de-Formans,Saint-Didier-de-Formans,0121,
COM,01348,84,01,01D,012,0,SAINT DIDIER SUR CHALARONNE,Saint-Didier-sur-Chalaronne,Saint-Didier-sur-Chalaronne,0108,
COM,01349,84,01,01D,011,0,SAINT ELOI,Saint-Éloi,Saint-Éloi,0112,
COM,01350,84,01,01D,012,0,SAINT ETIENNE DU BOIS,Saint-Étienne-du-Bois,Saint-Étienne-du-Bois,0118,
COM,01351,84,01,01D,012,0,SAINT ETIENNE SUR CHALARONNE,Saint-Étienne-sur-Chalaronne,Saint-Étienne-sur-Chalaronne,0108,
COM,01352,84,01,01D,012,0,SAINT ETIENNE SUR REYSSOUZE,Saint-Étienne-sur-Reyssouze,Saint-Étienne-sur-Reyssouze,0117,
COM,01353,84,01,01D,012,0,SAINTE EUPHEMIE,Sainte-Euphémie,Sainte-Euphémie,0121,
COM,01354,84,01,01D,013,0,SAINT GENIS POUILLY,Saint-Genis-Pouilly,Saint-Genis-Pouilly,0119,
COM,01355,84,01,01D,012,0,SAINT GENIS SUR MENTHON,Saint-Genis-sur-Menthon,Saint-Genis-sur-Menthon,0123,
COM,01356,84,01,01D,012,0,SAINT GEORGES SUR RENON,Saint-Georges-sur-Renon,Saint-Georges-sur-Renon,0108,
COM,01357,84,01,01D,014,0,SAINT GERMAIN DE JOUX,Saint-Germain-de-Joux,Saint-Germain-de-Joux,0103,
COM,01358,84,01,01D,011,0,SAINT GERMAIN LES PAROISSES,Saint-Germain-les-Paroisses,Saint-Germain-les-Paroisses,0104,
COM,01359,84,01,01D,012,0,SAINT GERMAIN SUR RENON,Saint-Germain-sur-Renon,Saint-Germain-sur-Renon,0108,
COM,01360,84,01,01D,013,0,SAINT JEAN DE GONVILLE,Saint-Jean-de-Gonville,Saint-Jean-de-Gonville,0120,
COM,01361,84,01,01D,011,0,SAINT JEAN DE NIOST,Saint-Jean-de-Niost,Saint-Jean-de-Niost,0111,
COM,01362,84,01,01D,012,0,SAINT JEAN DE THURIGNEUX,Saint-Jean-de-Thurigneux,Saint-Jean-de-Thurigneux,0122,
COM,01363,84,01,01D,014,0,SAINT JEAN LE VIEUX,Saint-Jean-le-Vieux,Saint-Jean-le-Vieux,0116,
COM,01364,84,01,01D,012,0,SAINT JEAN SUR REYSSOUZE,Saint-Jean-sur-Reyssouze,Saint-Jean-sur-Reyssouze,0117,
COM,01365,84,01,01D,012,0,SAINT JEAN SUR VEYLE,Saint-Jean-sur-Veyle,Saint-Jean-sur-Veyle,0123,
COM,01366,84,01,01D,011,0,SAINTE JULIE,Sainte-Julie,Sainte-Julie,0111,
COM,01367,84,01,01D,012,0,SAINT JULIEN SUR REYSSOUZE,Saint-Julien-sur-Reyssouze,Saint-Julien-sur-Reyssouze,0117,
COM,01368,84,01,01D,012,0,SAINT JULIEN SUR VEYLE,Saint-Julien-sur-Veyle,Saint-Julien-sur-Veyle,0123,
COM,01369,84,01,01D,012,0,SAINT JUST,Saint-Just,Saint-Just,0107,
COM,01370,84,01,01D,012,0,SAINT LAURENT SUR SAONE,Saint-Laurent-sur-Saône,Saint-Laurent-sur-Saône,0123,
COM,01371,84,01,01D,012,0,SAINT MARCEL,Saint-Marcel,Saint-Marcel,0122,
COM,01372,84,01,01D,011,0,SAINT MARTIN DE BAVEL,Saint-Martin-de-Bavel,Saint-Martin-de-Bavel,0104,
COM,01373,84,01,01D,014,0,SAINT MARTIN DU FRENE,Saint-Martin-du-Frêne,Saint-Martin-du-Frêne,0114,
COM,01374,84,01,01D,012,0,SAINT MARTIN DU MONT,Saint-Martin-du-Mont,Saint-Martin-du-Mont,0107,
COM,01375,84,01,01D,012,0,SAINT MARTIN LE CHATEL,Saint-Martin-le-Châtel,Saint-Martin-le-Châtel,0102,
COM,01376,84,01,01D,012,0,SAINT MAURICE DE BEYNOST,Saint-Maurice-de-Beynost,Saint-Maurice-de-Beynost,0113,
COM,01378,84,01,01D,011,0,SAINT MAURICE DE GOURDANS,Saint-Maurice-de-Gourdans,Saint-Maurice-de-Gourdans,0111,
COM,01379,84,01,01D,011,0,SAINT MAURICE DE REMENS,Saint-Maurice-de-Rémens,Saint-Maurice-de-Rémens,0101,
COM,01380,84,01,01D,012,0,SAINT NIZIER LE BOUCHOUX,Saint-Nizier-le-Bouchoux,Saint-Nizier-le-Bouchoux,0117,
COM,01381,84,01,01D,012,0,SAINT NIZIER LE DESERT,Saint-Nizier-le-Désert,Saint-Nizier-le-Désert,0107,
COM,01382,84,01,01D,012,0,SAINTE OLIVE,Sainte-Olive,Sainte-Olive,0122,
COM,01383,84,01,01D,012,0,SAINT PAUL DE VARAX,Saint-Paul-de-Varax,Saint-Paul-de-Varax,0108,
COM,01384,84,01,01D,011,0,SAINT RAMBERT EN BUGEY,Saint-Rambert-en-Bugey,Saint-Rambert-en-Bugey,0101,
COM,01385,84,01,01D,012,0,SAINT REMY,Saint-Rémy,Saint-Rémy,0106,
COM,01386,84,01,01D,011,0,SAINT SORLIN EN BUGEY,Saint-Sorlin-en-Bugey,Saint-Sorlin-en-Bugey,0111,
COM,01387,84,01,01D,012,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice,0102,
COM,01388,84,01,01D,012,0,SAINT TRIVIER DE COURTES,Saint-Trivier-de-Courtes,Saint-Trivier-de-Courtes,0117,
COM,01389,84,01,01D,012,0,SAINT TRIVIER SUR MOIGNANS,Saint-Trivier-sur-Moignans,Saint-Trivier-sur-Moignans,0122,
COM,01390,84,01,01D,011,0,SAINT VULBAS,Saint-Vulbas,Saint-Vulbas,0111,
COM,01391,84,01,01D,012,0,SALAVRE,Salavre,Salavre,0118,
COM,01392,84,01,01D,014,0,SAMOGNAT,Samognat,Samognat,0116,
COM,01393,84,01,01D,012,0,SANDRANS,Sandrans,Sandrans,0108,
COM,01396,84,01,01D,011,0,SAULT BRENAZ,Sault-Brénaz,Sault-Brénaz,0111,
COM,01397,84,01,01D,013,0,SAUVERNY,Sauverny,Sauverny,0109,
COM,01398,84,01,01D,012,0,SAVIGNEUX,Savigneux,Savigneux,0122,
COM,01399,84,01,01D,013,0,SEGNY,Ségny,Ségny,0120,
COM,01400,84,01,01D,011,0,SEILLONNAZ,Seillonnaz,Seillonnaz,0111,
COM,01401,84,01,01D,013,0,SERGY,Sergy,Sergy,0120,
COM,01402,84,01,01D,012,0,SERMOYER,Sermoyer,Sermoyer,0117,
COM,01403,84,01,01D,011,0,SERRIERES DE BRIORD,Serrières-de-Briord,Serrières-de-Briord,0111,
COM,01404,84,01,01D,014,0,SERRIERES SUR AIN,Serrières-sur-Ain,Serrières-sur-Ain,0116,
COM,01405,84,01,01D,012,0,SERVAS,Servas,Servas,0107,
COM,01406,84,01,01D,012,0,SERVIGNAT,Servignat,Servignat,0117,
COM,01407,84,01,01D,011,0,SEYSSEL,Seyssel,Seyssel,0110,
COM,01408,84,01,01D,012,0,SIMANDRE SUR SURAN,Simandre-sur-Suran,Simandre-sur-Suran,0118,
COMD,01409,,,,,0,SONGIEU,Songieu,Songieu,,01187
COM,01410,84,01,01D,014,0,SONTHONNAX LA MONTAGNE,Sonthonnax-la-Montagne,Sonthonnax-la-Montagne,0116,
COM,01411,84,01,01D,011,0,SOUCLIN,Souclin,Souclin,0111,
COM,01412,84,01,01D,012,0,SULIGNAT,Sulignat,Sulignat,0108,
COMD,01413,,,,,0,SURJOUX,Surjoux,Surjoux,,01215
COMD,01414,,,,,0,SUTRIEU,Sutrieu,Sutrieu,,01036
COM,01415,84,01,01D,011,0,TALISSIEU,Talissieu,Talissieu,0110,
COM,01416,84,01,01D,011,0,TENAY,Tenay,Tenay,0110,
COMD,01417,,,,,0,THEZILLIEU,Thézillieu,Thézillieu,,01185
COM,01418,84,01,01D,012,0,THIL,Thil,Thil,0113,
COM,01419,84,01,01D,013,0,THOIRY,Thoiry,Thoiry,0120,
COM,01420,84,01,01D,012,0,THOISSEY,Thoissey,Thoissey,0108,
COM,01421,84,01,01D,011,0,TORCIEU,Torcieu,Torcieu,0101,
COM,01422,84,01,01D,012,0,TOSSIAT,Tossiat,Tossiat,0107,
COM,01423,84,01,01D,012,0,TOUSSIEUX,Toussieux,Toussieux,0121,
COM,01424,84,01,01D,012,0,TRAMOYES,Tramoyes,Tramoyes,0113,
COM,01425,84,01,01D,012,3,TRANCLIERE,Tranclière,La Tranclière,0107,
COM,01426,84,01,01D,012,0,VAL REVERMONT,Val-Revermont,Val-Revermont,0118,
COMD,01426,,,,,0,TREFFORT,Treffort,Treffort,,01426
COM,01427,84,01,01D,012,0,TREVOUX,Trévoux,Trévoux,0121,
COM,01428,84,01,01D,012,0,VALEINS,Valeins,Valeins,0108,
COM,01429,84,01,01D,012,0,VANDEINS,Vandeins,Vandeins,0102,
COM,01430,84,01,01D,014,0,VARAMBON,Varambon,Varambon,0116,
COM,01431,84,01,01D,011,0,VAUX EN BUGEY,Vaux-en-Bugey,Vaux-en-Bugey,0101,
COM,01432,84,01,01D,012,0,VERJON,Verjon,Verjon,0118,
COM,01433,84,01,01D,012,0,VERNOUX,Vernoux,Vernoux,0117,
COM,01434,84,01,01D,012,0,VERSAILLEUX,Versailleux,Versailleux,0107,
COM,01435,84,01,01D,013,0,VERSONNEX,Versonnex,Versonnex,0109,
COM,01436,84,01,01D,013,0,VESANCY,Vesancy,Vesancy,0109,
COM,01437,84,01,01D,012,0,VESCOURS,Vescours,Vescours,0117,
COM,01439,84,01,01D,012,0,VESINES,Vésines,Vésines,0117,
COM,01441,84,01,01D,014,0,VIEU D IZENAVE,Vieu-d'Izenave,Vieu-d'Izenave,0110,
COMD,01442,,,,,0,VIEU,Vieu,Vieu,,01036
COM,01443,84,01,01D,012,0,VILLARS LES DOMBES,Villars-les-Dombes,Villars-les-Dombes,0122,
COM,01444,84,01,01D,011,0,VILLEBOIS,Villebois,Villebois,0111,
COM,01445,84,01,01D,012,0,VILLEMOTIER,Villemotier,Villemotier,0118,
COM,01446,84,01,01D,012,0,VILLENEUVE,Villeneuve,Villeneuve,0122,
COM,01447,84,01,01D,012,0,VILLEREVERSURE,Villereversure,Villereversure,0118,
COM,01448,84,01,01D,014,0,VILLES,Villes,Villes,0103,
COM,01449,84,01,01D,012,0,VILLETTE SUR AIN,Villette-sur-Ain,Villette-sur-Ain,0107,
COM,01450,84,01,01D,011,0,VILLIEU LOYES MOLLON,Villieu-Loyes-Mollon,Villieu-Loyes-Mollon,0111,
COM,01451,84,01,01D,012,0,VIRIAT,Viriat,Viriat,0105,
COM,01452,84,01,01D,011,0,VIRIEU LE GRAND,Virieu-le-Grand,Virieu-le-Grand,0104,
COM,01453,84,01,01D,011,1,ARVIERE EN VALROMEY,Arvière-en-Valromey,Arvière-en-Valromey,0110,
COMD,01453,,,,,0,VIRIEU LE PETIT,Virieu-le-Petit,Virieu-le-Petit,,01453
COM,01454,84,01,01D,011,0,VIRIGNIN,Virignin,Virignin,0104,
COM,01456,84,01,01D,011,0,VONGNES,Vongnes,Vongnes,0104,
COM,01457,84,01,01D,012,0,VONNAS,Vonnas,Vonnas,0123,
COM,02001,32,02,02D,022,1,ABBECOURT,Abbécourt,Abbécourt,0203,
COM,02002,32,02,02D,022,1,ACHERY,Achery,Achery,0218,
COM,02003,32,02,02D,024,1,ACY,Acy,Acy,0217,
COM,02004,32,02,02D,022,1,AGNICOURT ET SECHELLES,Agnicourt-et-Séchelles,Agnicourt-et-Séchelles,0211,
COM,02005,32,02,02D,022,1,AGUILCOURT,Aguilcourt,Aguilcourt,0206,
COM,02006,32,02,02D,025,1,AISONVILLE ET BERNOVILLE,Aisonville-et-Bernoville,Aisonville-et-Bernoville,0207,
COM,02007,32,02,02D,022,1,AIZELLES,Aizelles,Aizelles,0206,
COM,02008,32,02,02D,024,1,AIZY JOUY,Aizy-Jouy,Aizy-Jouy,0205,
COM,02009,32,02,02D,023,1,ALAINCOURT,Alaincourt,Alaincourt,0212,
COM,02010,32,02,02D,024,1,ALLEMANT,Allemant,Allemant,0205,
COM,02011,32,02,02D,024,1,AMBLENY,Ambleny,Ambleny,0220,
COM,02012,32,02,02D,024,1,AMBRIEF,Ambrief,Ambrief,0221,
COM,02013,32,02,02D,022,1,AMIFONTAINE,Amifontaine,Amifontaine,0206,
COM,02014,32,02,02D,022,1,AMIGNY ROUY,Amigny-Rouy,Amigny-Rouy,0203,
COM,02015,32,02,02D,024,1,ANCIENVILLE,Ancienville,Ancienville,0221,
COM,02016,32,02,02D,022,1,ANDELAIN,Andelain,Andelain,0218,
COM,02017,32,02,02D,022,1,ANGUILCOURT LE SART,Anguilcourt-le-Sart,Anguilcourt-le-Sart,0218,
COM,02018,32,02,02D,022,1,ANIZY LE GRAND,Anizy-le-Grand,Anizy-le-Grand,0209,
COMD,02018,,,,,1,ANIZY LE CHATEAU,Anizy-le-Château,Anizy-le-Château,,02018
COM,02019,32,02,02D,023,1,ANNOIS,Annois,Annois,0212,
COM,02020,32,02,02D,025,1,ANY MARTIN RIEUX,Any-Martin-Rieux,Any-Martin-Rieux,0208,
COM,02021,32,02,02D,025,1,ARCHON,Archon,Archon,0219,
COM,02022,32,02,02D,024,1,ARCY SAINTE RESTITUE,Arcy-Sainte-Restitue,Arcy-Sainte-Restitue,0221,
COM,02023,32,02,02D,021,1,ARMENTIERES SUR OURCQ,Armentières-sur-Ourcq,Armentières-sur-Ourcq,0221,
COM,02024,32,02,02D,022,1,ARRANCY,Arrancy,Arrancy,0210,
COM,02025,32,02,02D,023,1,ARTEMPS,Artemps,Artemps,0212,
COMD,02026,,,,,1,ARTONGES,Artonges,Artonges,,02458
COM,02027,32,02,02D,022,1,ASSIS SUR SERRE,Assis-sur-Serre,Assis-sur-Serre,0211,
COM,02028,32,02,02D,022,1,ATHIES SOUS LAON,Athies-sous-Laon,Athies-sous-Laon,0210,
COM,02029,32,02,02D,023,1,ATTILLY,Attilly,Attilly,0213,
COM,02030,32,02,02D,023,1,AUBENCHEUL AUX BOIS,Aubencheul-aux-Bois,Aubencheul-aux-Bois,0201,
COM,02031,32,02,02D,025,1,AUBENTON,Aubenton,Aubenton,0208,
COM,02032,32,02,02D,023,1,AUBIGNY AUX KAISNES,Aubigny-aux-Kaisnes,Aubigny-aux-Kaisnes,0212,
COM,02033,32,02,02D,022,1,AUBIGNY EN LAONNOIS,Aubigny-en-Laonnois,Aubigny-en-Laonnois,0206,
COM,02034,32,02,02D,024,1,AUDIGNICOURT,Audignicourt,Audignicourt,0220,
COM,02035,32,02,02D,025,1,AUDIGNY,Audigny,Audigny,0207,
COM,02036,32,02,02D,024,1,AUGY,Augy,Augy,0205,
COM,02037,32,02,02D,022,1,AULNOIS SOUS LAON,Aulnois-sous-Laon,Aulnois-sous-Laon,0209,
COM,02038,32,02,02D,025,4,AUTELS,Autels,Les Autels,0219,
COM,02039,32,02,02D,022,1,AUTREMENCOURT,Autremencourt,Autremencourt,0211,
COM,02040,32,02,02D,025,1,AUTREPPES,Autreppes,Autreppes,0219,
COM,02041,32,02,02D,022,1,AUTREVILLE,Autreville,Autreville,0203,
COM,02042,32,02,02D,021,1,AZY SUR MARNE,Azy-sur-Marne,Azy-sur-Marne,0204,
COM,02043,32,02,02D,024,0,BAGNEUX,Bagneux,Bagneux,0216,
COM,02044,32,02,02D,025,0,BANCIGNY,Bancigny,Bancigny,0219,
COM,02046,32,02,02D,022,0,BARENTON BUGNY,Barenton-Bugny,Barenton-Bugny,0211,
COM,02047,32,02,02D,022,0,BARENTON CEL,Barenton-Cel,Barenton-Cel,0211,
COM,02048,32,02,02D,022,0,BARENTON SUR SERRE,Barenton-sur-Serre,Barenton-sur-Serre,0211,
COM,02049,32,02,02D,022,0,BARISIS AUX BOIS,Barisis-aux-Bois,Barisis-aux-Bois,0220,
COM,02050,32,02,02D,025,0,BARZY EN THIERACHE,Barzy-en-Thiérache,Barzy-en-Thiérache,0207,
COM,02051,32,02,02D,021,0,BARZY SUR MARNE,Barzy-sur-Marne,Barzy-sur-Marne,0204,
COM,02052,32,02,02D,022,0,BASSOLES AULERS,Bassoles-Aulers,Bassoles-Aulers,0209,
COM,02053,32,02,02D,021,0,VALLEES EN CHAMPAGNE,Vallées en Champagne,Vallées en Champagne,0204,
COMD,02053,,,,,0,BAULNE EN BRIE,Baulne-en-Brie,Baulne-en-Brie,,02053
COM,02054,32,02,02D,024,0,BAZOCHES SUR VESLES,Bazoches-sur-Vesles,Bazoches-sur-Vesles,0205,
COM,02055,32,02,02D,025,0,BEAUME,Beaumé,Beaumé,0208,
COM,02056,32,02,02D,022,0,BEAUMONT EN BEINE,Beaumont-en-Beine,Beaumont-en-Beine,0203,
COM,02057,32,02,02D,023,0,BEAUREVOIR,Beaurevoir,Beaurevoir,0201,
COM,02058,32,02,02D,022,0,BEAURIEUX,Beaurieux,Beaurieux,0206,
COM,02059,32,02,02D,022,0,BEAUTOR,Beautor,Beautor,0218,
COM,02060,32,02,02D,023,0,BEAUVOIS EN VERMANDOIS,Beauvois-en-Vermandois,Beauvois-en-Vermandois,0213,
COM,02061,32,02,02D,023,0,BECQUIGNY,Becquigny,Becquigny,0201,
COM,02062,32,02,02D,021,0,BELLEAU,Belleau,Belleau,0202,
COM,02063,32,02,02D,023,0,BELLENGLISE,Bellenglise,Bellenglise,0201,
COM,02064,32,02,02D,024,0,BELLEU,Belleu,Belleu,0217,
COM,02065,32,02,02D,023,0,BELLICOURT,Bellicourt,Bellicourt,0201,
COM,02066,32,02,02D,023,0,BENAY,Benay,Benay,0212,
COM,02067,32,02,02D,025,0,BERGUES SUR SAMBRE,Bergues-sur-Sambre,Bergues-sur-Sambre,0207,
COM,02068,32,02,02D,025,0,BERLANCOURT,Berlancourt,Berlancourt,0211,
COM,02069,32,02,02D,025,0,BERLISE,Berlise,Berlise,0219,
COM,02070,32,02,02D,025,0,BERNOT,Bernot,Bernot,0207,
COM,02071,32,02,02D,024,0,BERNY RIVIERE,Berny-Rivière,Berny-Rivière,0220,
COM,02072,32,02,02D,022,0,BERRIEUX,Berrieux,Berrieux,0206,
COM,02073,32,02,02D,022,0,BERRY AU BAC,Berry-au-Bac,Berry-au-Bac,0206,
COM,02074,32,02,02D,022,0,BERTAUCOURT EPOURDON,Bertaucourt-Epourdon,Bertaucourt-Epourdon,0218,
COM,02075,32,02,02D,023,0,BERTHENICOURT,Berthenicourt,Berthenicourt,0212,
COM,02076,32,02,02D,022,0,BERTRICOURT,Bertricourt,Bertricourt,0206,
COM,02077,32,02,02D,024,0,BERZY LE SEC,Berzy-le-Sec,Berzy-le-Sec,0217,
COM,02078,32,02,02D,022,0,BESME,Besmé,Besmé,0220,
COM,02079,32,02,02D,025,0,BESMONT,Besmont,Besmont,0208,
COM,02080,32,02,02D,022,0,BESNY ET LOIZY,Besny-et-Loizy,Besny-et-Loizy,0209,
COM,02081,32,02,02D,022,0,BETHANCOURT EN VAUX,Béthancourt-en-Vaux,Béthancourt-en-Vaux,0203,
COM,02082,32,02,02D,024,0,BEUGNEUX,Beugneux,Beugneux,0221,
COM,02083,32,02,02D,021,0,BEUVARDES,Beuvardes,Beuvardes,0205,
COM,02084,32,02,02D,021,0,BEZU LE GUERY,Bézu-le-Guéry,Bézu-le-Guéry,0204,
COM,02085,32,02,02D,021,0,BEZU SAINT GERMAIN,Bézu-Saint-Germain,Bézu-Saint-Germain,0202,
COM,02086,32,02,02D,022,0,BICHANCOURT,Bichancourt,Bichancourt,0220,
COM,02087,32,02,02D,024,0,BIEUXY,Bieuxy,Bieuxy,0220,
COM,02088,32,02,02D,022,0,BIEVRES,Bièvres,Bièvres,0210,
COM,02089,32,02,02D,024,0,BILLY SUR AISNE,Billy-sur-Aisne,Billy-sur-Aisne,0217,
COM,02090,32,02,02D,024,0,BILLY SUR OURCQ,Billy-sur-Ourcq,Billy-sur-Ourcq,0221,
COM,02091,32,02,02D,024,0,BLANZY LES FISMES,Blanzy-lès-Fismes,Blanzy-lès-Fismes,0205,
COM,02093,32,02,02D,022,0,BLERANCOURT,Blérancourt,Blérancourt,0220,
COM,02094,32,02,02D,021,0,BLESMES,Blesmes,Blesmes,0202,
COM,02095,32,02,02D,023,0,BOHAIN EN VERMANDOIS,Bohain-en-Vermandois,Bohain-en-Vermandois,0201,
COM,02096,32,02,02D,022,0,BOIS LES PARGNY,Bois-lès-Pargny,Bois-lès-Pargny,0211,
COM,02097,32,02,02D,022,0,BONCOURT,Boncourt,Boncourt,0206,
COM,02098,32,02,02D,021,0,BONNEIL,Bonneil,Bonneil,0204,
COM,02099,32,02,02D,021,0,BONNESVALYN,Bonnesvalyn,Bonnesvalyn,0221,
COM,02100,32,02,02D,023,0,BONY,Bony,Bony,0201,
COM,02101,32,02,02D,022,0,BOSMONT SUR SERRE,Bosmont-sur-Serre,Bosmont-sur-Serre,0211,
COM,02102,32,02,02D,022,0,BOUCONVILLE VAUCLAIR,Bouconville-Vauclair,Bouconville-Vauclair,0206,
COM,02103,32,02,02D,025,0,BOUE,Boué,Boué,0207,
COM,02104,32,02,02D,022,0,BOUFFIGNEREUX,Bouffignereux,Bouffignereux,0206,
COM,02105,32,02,02D,021,0,BOURESCHES,Bouresches,Bouresches,0202,
COM,02106,32,02,02D,022,0,BOURG ET COMIN,Bourg-et-Comin,Bourg-et-Comin,0206,
COM,02107,32,02,02D,022,0,BOURGUIGNON SOUS COUCY,Bourguignon-sous-Coucy,Bourguignon-sous-Coucy,0220,
COM,02108,32,02,02D,022,0,BOURGUIGNON SOUS MONTBAVIN,Bourguignon-sous-Montbavin,Bourguignon-sous-Montbavin,0209,
COM,02109,32,02,02D,025,3,BOUTEILLE,Bouteille,La Bouteille,0219,
COM,02110,32,02,02D,024,0,BRAINE,Braine,Braine,0205,
COM,02111,32,02,02D,022,0,BRANCOURT EN LAONNOIS,Brancourt-en-Laonnois,Brancourt-en-Laonnois,0209,
COM,02112,32,02,02D,023,0,BRANCOURT LE GRAND,Brancourt-le-Grand,Brancourt-le-Grand,0201,
COM,02114,32,02,02D,021,0,BRASLES,Brasles,Brasles,0202,
COM,02115,32,02,02D,022,0,BRAYE EN LAONNOIS,Braye-en-Laonnois,Braye-en-Laonnois,0206,
COM,02116,32,02,02D,025,0,BRAYE EN THIERACHE,Braye-en-Thiérache,Braye-en-Thiérache,0219,
COM,02117,32,02,02D,023,0,BRAY SAINT CHRISTOPHE,Bray-Saint-Christophe,Bray-Saint-Christophe,0212,
COM,02118,32,02,02D,024,0,BRAYE,Braye,Braye,0205,
COM,02119,32,02,02D,021,0,BRECY,Brécy,Brécy,0202,
COM,02120,32,02,02D,024,0,BRENELLE,Brenelle,Brenelle,0205,
COM,02121,32,02,02D,024,0,BRENY,Breny,Breny,0221,
COM,02122,32,02,02D,022,0,BRIE,Brie,Brie,0218,
COM,02123,32,02,02D,023,0,BRISSAY CHOIGNY,Brissay-Choigny,Brissay-Choigny,0212,
COM,02124,32,02,02D,023,0,BRISSY HAMEGICOURT,Brissy-Hamégicourt,Brissy-Hamégicourt,0212,
COM,02125,32,02,02D,021,0,BRUMETZ,Brumetz,Brumetz,0221,
COM,02126,32,02,02D,025,0,BRUNEHAMEL,Brunehamel,Brunehamel,0219,
COM,02127,32,02,02D,021,0,BRUYERES SUR FERE,Bruyères-sur-Fère,Bruyères-sur-Fère,0205,
COM,02128,32,02,02D,022,0,BRUYERES ET MONTBERAULT,Bruyères-et-Montbérault,Bruyères-et-Montbérault,0210,
COM,02129,32,02,02D,024,0,BRUYS,Bruys,Bruys,0205,
COM,02130,32,02,02D,025,0,BUCILLY,Bucilly,Bucilly,0208,
COM,02131,32,02,02D,024,0,BUCY LE LONG,Bucy-le-Long,Bucy-le-Long,0205,
COM,02132,32,02,02D,022,0,BUCY LES CERNY,Bucy-lès-Cerny,Bucy-lès-Cerny,0209,
COM,02133,32,02,02D,022,0,BUCY LES PIERREPONT,Bucy-lès-Pierrepont,Bucy-lès-Pierrepont,0206,
COM,02134,32,02,02D,025,0,BUIRE,Buire,Buire,0208,
COM,02135,32,02,02D,025,0,BUIRONFOSSE,Buironfosse,Buironfosse,0219,
COM,02136,32,02,02D,025,0,BURELLES,Burelles,Burelles,0219,
COM,02137,32,02,02D,021,0,BUSSIARES,Bussiares,Bussiares,0221,
COM,02138,32,02,02D,024,0,BUZANCY,Buzancy,Buzancy,0221,
COM,02139,32,02,02D,022,0,CAILLOUEL CREPIGNY,Caillouël-Crépigny,Caillouël-Crépigny,0203,
COM,02140,32,02,02D,022,0,CAMELIN,Camelin,Camelin,0220,
COM,02141,32,02,02D,025,3,CAPELLE,Capelle,La Capelle,0219,
COM,02142,32,02,02D,023,0,CASTRES,Castres,Castres,0215,
COM,02143,32,02,02D,023,2,CATELET,Catelet,Le Catelet,0201,
COM,02144,32,02,02D,023,0,CAULAINCOURT,Caulaincourt,Caulaincourt,0213,
COM,02145,32,02,02D,022,0,CAUMONT,Caumont,Caumont,0203,
COM,02146,32,02,02D,021,0,CELLES LES CONDE,Celles-lès-Condé,Celles-lès-Condé,0204,
COMD,02147,,,,,3,CELLE SOUS MONTMIRAIL,Celle-sous-Montmirail,La Celle-sous-Montmirail,,02458
COM,02148,32,02,02D,024,0,CELLES SUR AISNE,Celles-sur-Aisne,Celles-sur-Aisne,0205,
COM,02149,32,02,02D,023,0,CERIZY,Cerizy,Cerizy,0212,
COM,02150,32,02,02D,022,0,CERNY EN LAONNOIS,Cerny-en-Laonnois,Cerny-en-Laonnois,0210,
COM,02151,32,02,02D,022,0,CERNY LES BUCY,Cerny-lès-Bucy,Cerny-lès-Bucy,0209,
COM,02152,32,02,02D,024,0,CERSEUIL,Cerseuil,Cerseuil,0205,
COM,02153,32,02,02D,022,0,CESSIERES SUZY,Cessières-Suzy,Cessières-Suzy,0209,
COMD,02153,,,,,0,CESSIERES,Cessières,Cessières,,02153
COM,02154,32,02,02D,024,0,CHACRISE,Chacrise,Chacrise,0221,
COM,02155,32,02,02D,022,0,CHAILLEVOIS,Chaillevois,Chaillevois,0209,
